표준링크ID,출발표준노드,도착표준노드,지도상거리,도로등급코드,도로유형코드,도로명,연결로유형코드,통행제한차량유형코드,적용시작일자
3600021503,3600009501,3600009502,81.38,103,0,대경로,0,0,2020-09-01
3600021504,3600009502,3600010500,2304.77,103,0,대경로,0,0,2020-09-01
3600021602,3600009501,3600009500,124.24,103,0,대경로,0,0,2020-09-01
3600021603,3600010500,3600009502,2298.64,103,0,대경로,0,0,2020-09-01
3600021604,3600009502,3600009501,80.6,103,0,대경로,0,0,2020-09-01
3600022300,3600010500,3600010600,1735.94,103,0,대경로,0,0,2020-09-01
3600022400,3600010600,3600010500,1740.85,103,0,대경로,0,0,2020-09-01
3600022500,3600010600,3600010700,643.53,103,0,대경로,0,0,2020-09-01
3600022600,3600010700,3600010600,648.47,103,0,대경로,0,0,2020-09-01
3600022700,3600010700,3600010800,119.36,103,0,대경로,0,0,2020-09-01
3600022800,3600010800,3600010700,117.73,103,0,대경로,0,0,2020-09-01
3600023101,3600010800,3600010801,157.81,103,0,대경로,0,0,2020-09-01
3600023102,3600010801,3600011100,1023.73,103,0,대경로,0,0,2020-09-01
3600023201,3600011100,3600010801,1020.36,103,0,대경로,0,0,2020-09-01
3600023202,3600010801,3600010800,156.51,103,0,대경로,0,0,2020-09-01
3600023901,3600011100,3600011101,643.11,103,0,대경로,0,0,2020-09-01
3600023903,3600011101,3600011102,801.77,103,0,대경로,0,0,2020-09-01
3600023904,3600011102,3600011600,19.19,103,0,대경로,0,0,2020-09-01
3600024002,3600011101,3600011100,636.73,103,0,대경로,0,0,2020-09-01
3600024003,3600011600,3600011102,19.3,103,0,대경로,0,0,2020-09-01
3600024004,3600011102,3600011101,801.49,103,0,대경로,0,0,2020-09-01
3600024901,3600011700,3600011701,18.92,103,0,대경로,0,0,2020-09-01
3600024903,3600011701,3600011702,299.69,103,0,대경로,0,0,2020-09-01
3600024904,3600011702,3600012000,726.4,103,0,대경로,0,0,2020-09-01
3600025002,3600011701,3600011700,19.08,103,0,대경로,0,0,2020-09-01
3600025003,3600012000,3600011702,726.09,103,0,대경로,0,0,2020-09-01
3600025004,3600011702,3600011701,299.26,103,0,대경로,0,0,2020-09-01
3600025301,3600012000,3600012001,1298.73,103,0,대경로,0,0,2020-09-01
3600025302,3600012001,3600012200,26.05,103,0,대경로,0,0,2020-09-01
3600025401,3600012200,3600012001,26.05,103,0,대경로,0,0,2020-09-01
3600025402,3600012001,3600012000,1301.57,103,0,대경로,0,0,2020-09-01
3600025500,3600012200,3600012300,157.83,103,3,대경로,0,0,2020-09-01
3600025600,3600012300,3600012200,157.39,103,3,대경로,0,0,2020-09-01
3600025900,3600012300,3600012500,1235.05,103,0,대경로,0,0,2020-09-01
3600026000,3600012500,3600012300,1234.95,103,0,대경로,0,0,2020-09-01
3600026501,3600013000,3600013001,2241.81,101,0,익산포항고속도로,0,5,2020-09-01
3600448800,3600009801,3600184600,1846.21,101,0,경부고속도로,0,5,2020-09-01
3600749200,3600009802,3570894200,409.16,101,0,경부고속도로,0,5,2020-09-01
3600749300,3570894200,3600009801,6244.18,101,0,경부고속도로,0,5,2020-09-01
3600749400,3600013001,3600280200,4381.89,101,0,익산포항고속도로,0,5,2020-09-01
3600749500,3600013000,3600013200,1542.5,101,4,익산포항고속도로,0,5,2020-09-01
3600749600,3600013200,3600013000,1532.55,101,4,익산포항고속도로,0,5,2020-09-01
3600749700,3600280200,3600013000,6613.57,101,0,익산포항고속도로,0,5,2020-09-01
3610000300,3610000100,3610000200,1175.15,107,0,한티로,0,0,2025-01-15
3610000400,3610000200,3610000100,1182.99,107,0,한티로,0,0,2025-01-15
3610000501,3610000300,3610111200,2415.6,107,0,한티로,0,0,2025-01-15
3610000502,3610111200,3610000400,1224.17,107,0,한티로,0,0,2025-01-15
3610000601,3610000400,3610111200,1236.65,107,0,한티로,0,0,2025-01-15
3610000602,3610111200,3610000300,2377.79,107,0,한티로,0,0,2025-01-15
3610000700,3610000200,3610000300,1410.04,107,0,한티로,0,0,2025-01-15
3610000800,3610000300,3610000200,1438.82,107,0,한티로,0,0,2025-01-15
3610000903,3610111800,3610111801,495.3,107,0,한티로,0,0,2025-01-15
3610000904,3610111801,3610000500,1662.74,107,0,한티로,0,0,2025-01-15
3610000906,3610000401,3610111800,91.87,107,0,한티로,0,0,2025-01-15
3610000908,3610000402,3610000401,219.66,107,0,한티로,0,0,2025-01-15
3610000909,3610000400,3610000403,538.69,107,0,한티로,0,0,2025-01-15
3610000910,3610000403,3610000402,261.68,107,0,한티로,0,0,2025-01-15
3610001003,3610000500,3610111801,1659.23,107,0,한티로,0,0,2025-01-15
3610001004,3610111801,3610111800,475.7,107,0,한티로,0,0,2025-01-15
3610001005,3610111800,3610000401,98.5,107,0,한티로,0,0,2025-01-15
3610001007,3610000401,3610000402,227.41,107,0,한티로,0,0,2025-01-15
3610001009,3610000402,3610000403,254.75,107,0,한티로,0,0,2025-01-15
3610001010,3610000403,3610000400,557.8,107,0,한티로,0,0,2025-01-15
3610001100,3610000500,3610000600,50.42,107,3,한티로,0,0,2025-01-15
3610001200,3610000600,3610000500,51.91,107,3,한티로,0,0,2025-01-15
3610001300,3610000700,3570016200,1660.18,106,0,치산효령로,0,0,2025-01-15
3610001400,3570016200,3610000700,1659.79,106,0,치산효령로,0,0,2025-01-15
3610001501,3610112900,3610112600,1146.75,107,0,한티로,0,0,2025-01-15
3610001502,3610113500,3610001000,1314.42,107,0,한티로,0,0,2025-01-15
3610001503,3610112600,3610113500,1205.19,107,0,한티로,0,0,2025-01-15
3610001504,3610000600,3610112900,464.33,107,0,한티로,0,0,2025-01-15
3610001601,3610113500,3610112600,1201.14,107,0,한티로,0,0,2025-01-15
3610001602,3610001000,3610113500,1320.53,107,0,한티로,0,0,2025-01-15
3610001603,3610112600,3610112900,1135.6,107,0,한티로,0,0,2025-01-15
3610001604,3610112900,3610000600,475.08,107,0,한티로,0,0,2025-01-15
3610001700,3610000900,3610000700,3401.62,105,0,치산효령로,0,0,2025-01-15
3610001800,3610000700,3610000900,3403.44,105,0,치산효령로,0,0,2025-01-15
3610001900,3610000700,3610000800,2604.58,105,0,산성가음로,0,0,2025-01-15
3610002000,3610000800,3610000700,2623.15,105,0,산성가음로,0,0,2025-01-15
3610002100,3610000800,3570017100,898.72,106,0,갑티로,0,0,2025-01-15
3610002200,3570017100,3610000800,893.69,106,0,갑티로,0,0,2025-01-15
3610002300,3610001000,3610000900,505.52,105,0,치산효령로,0,0,2025-01-15
3610002400,3610000900,3610001000,502.45,105,0,치산효령로,0,0,2025-01-15
3610002501,3610001000,3610090000,202.59,106,0,치산효령로,0,0,2025-01-15
3610002502,3610090000,3610001100,185.32,106,0,치산효령로,0,0,2025-01-15
3610002601,3610001100,3610090000,186.42,106,0,치산효령로,0,0,2025-01-15
3610002602,3610090000,3610001000,212.09,106,0,치산효령로,0,0,2025-01-15
3610002700,3610000800,3610001200,1740.22,105,0,산성가음로,0,0,2025-01-15
3610002800,3610001200,3610000800,1720.72,105,0,산성가음로,0,0,2025-01-15
3610002900,3610001300,3610001200,54.88,105,3,산성가음로,0,0,2025-01-15
3610003000,3610001200,3610001300,54.88,105,3,산성가음로,0,0,2025-01-15
3610003100,3610140100,3610001500,1139.68,103,0,경북대로,0,0,2025-01-15
3610003200,3610001500,3610140100,1122.38,103,0,경북대로,0,0,2025-01-15
3610003300,3570017300,3610001400,721.74,107,0,동부로,0,0,2025-01-15
3610003400,3610001400,3570017300,704.86,107,0,동부로,0,0,2025-01-15
3610003500,3610001500,3610001611,824.37,103,0,경북대로,0,0,2025-01-15
3610003501,3610001611,3610001610,12.06,103,0,경북대로,0,0,2025-01-15
3610003600,3610001612,3610001500,823.93,103,0,경북대로,0,0,2025-01-15
3610003701,3610065600,3610066500,1029.85,107,0,동부로,0,0,2025-01-15
3610003702,3610066500,3610002000,525.62,103,0,동부로,0,0,2025-01-15
3610003703,3610001400,3610065600,513.16,107,0,동부로,0,0,2025-01-15
3610003801,3610002000,3610066500,504.82,103,0,동부로,0,0,2025-01-15
3610003802,3610065600,3610001400,534.33,107,0,동부로,0,0,2025-01-15
3610003803,3610066500,3610065600,1034.33,107,0,동부로,0,0,2025-01-15
3610003901,3610001300,3610001301,2200.16,105,0,산성가음로,0,0,2025-01-15
3610003902,3610001301,3610002300,1322.6,105,0,산성가음로,0,0,2025-01-15
3610004001,3610002300,3610001301,1321.54,105,0,산성가음로,0,0,2025-01-15
3610004002,3610001301,3610001300,2214.87,105,0,산성가음로,0,0,2025-01-15
3610004501,3610001100,3610001101,2780.58,106,0,치산효령로,0,0,2025-01-15
3610004504,3610001102,3610002800,1872.3,106,0,치산효령로,0,0,2025-01-15
3610004505,3610001101,3610001103,492.01,106,0,치산효령로,0,0,2025-01-15
3610004507,3610001103,3610001104,966.57,106,0,치산효령로,0,0,2025-01-15
3610004508,3610001104,3610001102,3845.09,106,0,치산효령로,0,0,2025-01-15
3610004602,3610001101,3610001100,2774.79,106,0,치산효령로,0,0,2025-01-15
3610004603,3610002800,3610001102,1858.93,106,0,치산효령로,0,0,2025-01-15
3610004606,3610001103,3610001101,485.34,106,0,치산효령로,0,0,2025-01-15
3610004607,3610001102,3610001104,3852.96,106,0,치산효령로,0,0,2025-01-15
3610004608,3610001104,3610001103,969.98,106,0,치산효령로,0,0,2025-01-15
3610004700,3610002000,3610002100,71.11,103,0,동부로,0,0,2025-01-15
3610004800,3610002100,3610002000,72.25,103,0,동부로,0,0,2025-01-15
3610004900,3610002100,3610002200,77.04,103,3,동부로,0,0,2025-01-15
3610005000,3610002200,3610002100,74.81,103,3,동부로,0,0,2025-01-15
3610005103,3610002000,3610001704,1588.01,106,0,삼국유사로,0,0,2025-01-15
3610005104,3610001704,3610001701,1967.93,106,0,삼국유사로,0,0,2025-01-15
3610005203,3610001701,3610001704,1965.37,106,0,삼국유사로,0,0,2025-01-15
3610005204,3610001704,3610002000,1608.23,106,0,삼국유사로,0,0,2025-01-15
3610005302,3610001601,3610002500,319.6,103,0,경북대로,0,0,2025-01-15
3610005304,3610001614,3610001601,1119.95,103,0,경북대로,0,0,2025-01-15
3610005305,3610001610,3610001619,185.81,103,0,경북대로,0,0,2025-01-15
3610005307,3610001618,3610001622,208.8,103,0,경북대로,0,0,2025-01-15
3610005309,3610001622,3610001624,132.12,103,0,경북대로,0,0,2025-01-15
3610005311,3610001624,3610001626,737.48,103,0,경북대로,0,0,2025-01-15
3610005313,3610001626,3610001628,202.79,103,0,경북대로,0,0,2025-01-15
3610005315,3610001628,3610001630,525.88,103,0,경북대로,0,0,2025-01-15
3610005317,3610001630,3610001632,660,103,0,경북대로,0,0,2025-01-15
3610005318,3610001632,3610001615,307.69,103,0,경북대로,0,0,2025-01-15
3610005319,3610001615,3610001614,12.66,103,0,경북대로,0,0,2025-01-15
3610005320,3610001619,3610001618,12.07,103,0,경북대로,0,0,2025-01-15
3610005401,3610002500,3610001601,320.06,103,0,경북대로,0,0,2025-01-15
3610005403,3610001601,3610001617,1103.38,103,0,경북대로,0,0,2025-01-15
3610005406,3610001620,3610001613,187.71,103,0,경북대로,0,0,2025-01-15
3610005408,3610001623,3610001621,206.34,103,0,경북대로,0,0,2025-01-15
3610005410,3610001625,3610001623,131.8,103,0,경북대로,0,0,2025-01-15
3610005412,3610001627,3610001625,736.57,103,0,경북대로,0,0,2025-01-15
3610005414,3610001629,3610001627,202.79,103,0,경북대로,0,0,2025-01-15
3610005416,3610001631,3610001629,532.84,103,0,경북대로,0,0,2025-01-15
3610005417,3610001616,3610001633,302.21,103,0,경북대로,0,0,2025-01-15
3610005418,3610001633,3610001631,665.38,103,0,경북대로,0,0,2025-01-15
3610005419,3610001613,3610001612,12.03,103,0,경북대로,0,0,2025-01-15
3610005420,3610001617,3610001616,12.14,103,0,경북대로,0,0,2025-01-15
3610005421,3610001621,3610001620,12.43,103,0,경북대로,0,0,2025-01-15
3610005900,3610002500,3610002600,251,103,0,경북대로,0,0,2025-01-15
3610006000,3610002600,3610002500,261.5,103,0,경북대로,0,0,2025-01-15
3610006100,3610002600,3610002700,206.56,103,3,경북대로,0,0,2025-01-15
3610006200,3610002700,3610002600,207.46,103,3,경북대로,0,0,2025-01-15
3610006300,3610002700,3610002900,242.38,103,0,경북대로,0,0,2025-01-15
3610006400,3610002900,3610002700,242.63,103,0,경북대로,0,0,2025-01-15
3610006500,3610002900,3610002800,432.57,106,0,치산효령로,0,0,2025-01-15
3610006600,3610002800,3610002900,427.39,106,0,치산효령로,0,0,2025-01-15
3610006903,3610002201,3610002202,3058.77,103,0,동부로,0,0,2025-01-15
3610006904,3610002202,3610003600,3221.78,103,0,동부로,0,0,2025-01-15
3610007003,3610003600,3610002202,3210.39,103,0,동부로,0,0,2025-01-15
3610007004,3610002202,3610002201,3050.78,103,0,동부로,0,0,2025-01-15
3610007100,3610003000,3610003100,60.77,106,3,삼국유사로,0,0,2025-01-15
3610007200,3610003100,3610003000,60.68,106,3,삼국유사로,0,0,2025-01-15
3610007301,3610002900,3610002901,1012.9,103,0,경북대로,0,0,2025-01-15
3610007302,3610002901,3610003700,1507.94,103,0,경북대로,0,0,2025-01-15
3610007401,3610003700,3610002901,1503.48,103,0,경북대로,0,0,2025-01-15
3610007402,3610002901,3610002900,1028.69,103,0,경북대로,0,0,2025-01-15
3610007500,3610003800,3570018800,4688.58,106,0,삼국유사로,0,0,2025-01-15
3610007600,3570018800,3610003800,4693.75,106,0,삼국유사로,0,0,2025-01-15
3610007700,3610003100,3610003400,2059.6,106,0,삼국유사로,0,0,2025-01-15
3610007800,3610003400,3610003100,2065.01,106,0,삼국유사로,0,0,2025-01-15
3610007900,3610003300,3610003500,156.93,105,3,산성가음로,0,0,2025-01-15
3610008000,3610003500,3610003300,155.27,105,3,산성가음로,0,0,2025-01-15
3610008100,3610003600,3610003500,953.88,103,0,동부로,0,0,2025-01-15
3610008200,3610003500,3610003600,966.4,103,0,동부로,0,0,2025-01-15
3610008300,3610003500,3610004200,2347.35,103,0,동부로,0,0,2025-01-15
3610008400,3610004200,3610003500,2356.68,103,0,동부로,0,0,2025-01-15
3610008500,3610003400,3610003800,1367.65,106,0,삼국유사로,0,0,2025-01-15
3610008600,3610003800,3610003400,1373.65,106,0,삼국유사로,0,0,2025-01-15
3610008700,3610003500,3610003900,538.95,105,0,산성가음로,0,0,2025-01-15
3610008800,3610003900,3610003500,537.94,105,0,산성가음로,0,0,2025-01-15
3610008900,3610003700,3610004100,187.16,103,3,경북대로,0,0,2025-01-15
3610009000,3610004100,3610003700,186.36,103,3,경북대로,0,0,2025-01-15
3610009100,3610004400,3610003900,1039.1,105,0,산성가음로,0,0,2025-01-15
3610009200,3610003900,3610004400,1042.05,105,0,산성가음로,0,0,2025-01-15
3610009300,3610004100,3610004300,228,103,0,경북대로,0,0,2025-01-15
3610009400,3610004300,3610004100,220.08,103,0,경북대로,0,0,2025-01-15
3610009500,3610004300,3610004600,2430.38,106,0,효우로,0,0,2025-01-15
3610009600,3610004600,3610004300,2437.58,106,0,효우로,0,0,2025-01-15
3610009700,3610004200,3610004500,1397.35,103,0,동부로,0,0,2025-01-15
3610009800,3610004500,3610004200,1406.46,103,0,동부로,0,0,2025-01-15
3610009903,3610004601,3610004801,2228.79,106,0,효우로,0,0,2025-01-15
3610009904,3610004600,3610004602,378.71,106,0,효우로,0,0,2025-01-15
3610009905,3610004602,3610004601,1975.23,106,0,효우로,0,0,2025-01-15
3610010002,3610004801,3610004601,2218.48,106,0,효우로,0,0,2025-01-15
3610010004,3610004601,3610004602,1963.78,106,0,효우로,0,0,2025-01-15
3610010005,3610004602,3610004600,392.29,106,0,효우로,0,0,2025-01-15
3610010300,3610004400,3610005200,2604.39,105,0,산성가음로,0,0,2025-01-15
3610010400,3610005200,3610004400,2601.17,105,0,산성가음로,0,0,2025-01-15
3610010501,3610004300,3610004301,1717.06,103,0,경북대로,0,0,2025-01-15
3610010502,3610004301,3610005500,1375.07,103,0,경북대로,0,0,2025-01-15
3610010601,3610005500,3610004301,1384.91,103,0,경북대로,0,0,2025-01-15
3610010602,3610004301,3610004300,1719.19,103,0,경북대로,0,0,2025-01-15
3610010901,3610004700,3610004701,47.39,106,3,효우로,0,0,2025-01-15
3610011001,3610004701,3610004700,52.46,106,3,효우로,0,0,2025-01-15
3610011100,3610004700,3610005000,877.76,103,0,동부로,0,0,2025-01-15
3610011200,3610005000,3610004700,878.8,103,0,동부로,0,0,2025-01-15
3610011301,3610004800,3610004802,86.82,107,0,이화길,0,0,2025-01-15
3610011303,3610004802,3610004803,470.82,107,0,이화길,0,0,2025-01-15
3610011304,3610004803,3610005000,139.87,107,0,이화길,0,0,2025-01-15
3610011402,3610004802,3610004800,87.39,107,0,이화길,0,0,2025-01-15
3610011403,3610005000,3610004803,134.63,107,0,이화길,0,0,2025-01-15
3610011404,3610004803,3610004802,476.91,107,0,이화길,0,0,2025-01-15
3610011500,3610004900,3610005100,386.37,101,0,중앙고속도로,0,5,2025-01-15
3610011600,3610005100,3610004900,573.61,101,0,중앙고속도로,0,5,2025-01-15
3610011700,3610004900,3610005400,567.5,101,0,중앙고속도로,0,5,2025-01-15
3610011800,3610005400,3610004900,568.7,101,0,중앙고속도로,0,5,2025-01-15
3610011900,3610005100,3610005300,379.88,101,0,중앙고속도로,0,5,2025-01-15
3610012000,3610005300,3610005100,359.52,101,0,중앙고속도로,0,5,2025-01-15
3610012100,3610005100,3610005400,281.2,101,0,중앙고속도로,0,5,2025-01-15
3610012200,3610005400,3610005100,796.49,101,0,중앙고속도로,0,5,2025-01-15
3610012300,3610005300,3610005700,159.47,101,0,중앙고속도로,0,5,2025-01-15
3610012400,3610005700,3610005300,161.59,101,0,중앙고속도로,0,5,2025-01-15
3610012500,3610005500,3610005600,38.98,103,0,경북대로,0,0,2025-01-15
3610012600,3610005600,3610005500,39.26,103,0,경북대로,0,0,2025-01-15
3610012700,3610005800,3610005600,41.26,103,0,경북대로,0,0,2025-01-15
3610012800,3610005600,3610005800,41.26,103,0,경북대로,0,0,2025-01-15
3610012901,3610005000,3610005001,442.14,103,0,동부로,0,0,2025-01-15
3610012902,3610005001,3610005900,857.89,103,0,동부로,0,0,2025-01-15
3610013001,3610005900,3610005001,859.88,103,0,동부로,0,0,2025-01-15
3610013002,3610005001,3610005000,436.94,103,0,동부로,0,0,2025-01-15
3610013100,3610005800,3610006000,1550.55,103,0,경북대로,0,0,2025-01-15
3610013200,3610006000,3610005800,1552.79,103,0,경북대로,0,0,2025-01-15
3610013300,3610006000,3610006100,161.06,103,0,경북대로,0,0,2025-01-15
3610013400,3610006100,3610006000,160.29,103,0,경북대로,0,0,2025-01-15
3610013500,3610006100,3610006200,747.56,103,0,경북대로,0,0,2025-01-15
3610013600,3610006200,3610006100,758.23,103,0,경북대로,0,0,2025-01-15
3610013900,3610006200,3610006400,910.06,103,0,경북대로,0,0,2025-01-15
3610014000,3610006400,3610006200,925.45,103,0,경북대로,0,0,2025-01-15
3610014101,3550012800,3610140000,1455.21,106,0,송백로,0,0,2025-01-15
3610014102,3610140000,3610006800,1422.16,106,0,송백로,0,0,2025-01-15
3610014201,3610006800,3610140000,1394.96,106,0,송백로,0,0,2025-01-15
3610014202,3610140000,3550012800,1463.87,106,0,송백로,0,0,2025-01-15
3610014302,3610006501,3610007200,4462.17,106,0,군위금성로,0,0,2025-01-15
3610014303,3610006500,3610006502,2510.87,106,0,군위금성로,0,0,2025-01-15
3610014304,3610006502,3610006501,273.71,106,0,군위금성로,0,0,2025-01-15
3610014401,3610007200,3610006501,4455.71,106,0,군위금성로,0,0,2025-01-15
3610014403,3610006501,3610006502,283.65,106,0,군위금성로,0,0,2025-01-15
3610014404,3610006502,3610006500,2502,106,0,군위금성로,0,0,2025-01-15
3610014501,3610006400,3610006401,505.8,103,0,경북대로,0,0,2025-01-15
3610014502,3610006401,3610007100,962.87,103,0,경북대로,0,0,2025-01-15
3610014601,3610007100,3610006401,967.72,103,0,경북대로,0,0,2025-01-15
3610014602,3610006401,3610006400,502.24,103,0,경북대로,0,0,2025-01-15
3610014702,3610006506,3610006500,173.12,107,0,군청로,0,0,2025-01-15
3610014703,3610006700,3610006508,272.8,107,0,군청로,0,0,2025-01-15
3610014704,3610006508,3610006506,112.98,107,0,군청로,0,0,2025-01-15
3610014801,3610006500,3610006506,172.33,107,0,군청로,0,0,2025-01-15
3610014803,3610006506,3610006508,113.82,107,0,군청로,0,0,2025-01-15
3610014804,3610006508,3610006700,277.53,107,0,군청로,0,0,2025-01-15
3610014900,3610006600,3610006700,351.41,107,0,도군로,0,0,2025-01-15
3610015000,3610006700,3610006600,344.48,107,0,도군로,0,0,2025-01-15
3610015101,3610007100,3610006601,595.74,105,0,도군로,0,0,2025-01-15
3610015102,3610006601,3610006600,49.04,105,0,도군로,0,0,2025-01-15
3610015201,3610006600,3610006601,47.62,105,0,도군로,0,0,2025-01-15
3610015202,3610006601,3610007100,585.65,105,0,도군로,0,0,2025-01-15
3610015300,3610006800,3610006900,55.33,106,3,송백로,0,0,2025-01-15
3610015400,3610006900,3610006800,57.69,106,3,송백로,0,0,2025-01-15
3610015500,3610006900,3610007000,28.92,106,0,송백로,0,0,2025-01-15
3610015600,3610007000,3610006900,30.75,106,0,송백로,0,0,2025-01-15
3610015700,3610007500,3610007100,249.35,105,0,도군로,0,0,2025-01-15
3610015800,3610007100,3610007500,250.33,105,0,도군로,0,0,2025-01-15
3610015900,3610007100,3610007600,241.5,103,0,경북대로,0,0,2025-01-15
3610016000,3610007600,3610007100,242.57,103,0,경북대로,0,0,2025-01-15
3610016300,3610007600,3610007700,93.94,103,3,경북대로,0,0,2025-01-15
3610016400,3610007700,3610007600,93.95,103,3,경북대로,0,0,2025-01-15
3610016700,3610007000,3610008000,1523.99,106,0,송백로,0,0,2025-01-15
3610016800,3610008000,3610007000,1515.75,106,0,송백로,0,0,2025-01-15
3610017100,3610008100,3610008000,63.39,107,3,도군로,0,0,2025-01-15
3610017200,3610008000,3610008100,63.39,107,3,도군로,0,0,2025-01-15
3610017300,3610008300,3610008200,5142.42,105,0,도군로,0,0,2025-01-15
3610017400,3610008200,3610008300,5129.8,105,0,도군로,0,0,2025-01-15
3610017501,3610008000,3610008001,256.15,106,0,송백로,0,0,2025-01-15
3610017502,3610008001,3610008200,1320.03,105,0,도군로,0,0,2025-01-15
3610017601,3610008001,3610008000,260.45,106,0,송백로,0,0,2025-01-15
3610017602,3610008200,3610008001,1310.47,105,0,도군로,0,0,2025-01-15
3610017701,3610007700,3610007709,552.59,103,0,경북대로,0,0,2025-01-15
3610017705,3610007708,3610007714,178.04,103,0,경북대로,0,0,2025-01-15
3610017706,3610007714,3610007712,708.38,103,0,경북대로,0,0,2025-01-15
3610017707,3610007712,3610007716,775.29,103,0,경북대로,0,0,2025-01-15
3610017709,3610007716,3610007718,453.91,103,0,경북대로,0,0,2025-01-15
3610017712,3610007720,3610008701,167.27,103,0,경북대로,0,0,2025-01-15
3610017713,3610007718,3610007722,472.37,103,0,경북대로,0,0,2025-01-15
3610017714,3610007722,3610007720,447.71,103,0,경북대로,0,0,2025-01-15
3610017715,3610007709,3610007708,47.31,103,0,경북대로,0,0,2025-01-15
3610017802,3610007710,3610007700,552.71,103,0,경북대로,0,0,2025-01-15
3610017805,3610007713,3610007715,707.51,103,0,경북대로,0,0,2025-01-15
3610017806,3610007715,3610007711,177.85,103,0,경북대로,0,0,2025-01-15
3610017808,3610007717,3610007713,773.74,103,0,경북대로,0,0,2025-01-15
3610017810,3610007719,3610007717,458.23,103,0,경북대로,0,0,2025-01-15
3610017811,3610008702,3610007721,167,103,0,경북대로,0,0,2025-01-15
3610017813,3610007721,3610007723,445.76,103,0,경북대로,0,0,2025-01-15
3610017814,3610007723,3610007719,469.83,103,0,경북대로,0,0,2025-01-15
3610017815,3610007711,3610007710,47.05,103,0,경북대로,0,0,2025-01-15
3610018103,3610008101,3610008102,1258.65,105,0,도군로,0,0,2025-01-15
3610018104,3610008102,3610008500,2788.73,105,0,도군로,0,0,2025-01-15
3610018203,3610008500,3610008102,2807.9,105,0,도군로,0,0,2025-01-15
3610018204,3610008102,3610008101,1251.64,105,0,도군로,0,0,2025-01-15
3610018300,3610008500,3610008400,125.92,105,3,도군로,0,0,2025-01-15
3610018400,3610008400,3610008500,125.94,105,3,도군로,0,0,2025-01-15
3610018502,3610007501,3610007500,815.8,105,0,도군로,0,0,2025-01-15
3610018504,3610007502,3610007501,281.85,105,0,도군로,0,0,2025-01-15
3610018506,3610007503,3610007502,1348.04,105,0,도군로,0,0,2025-01-15
3610018507,3610008400,3610007504,4765.05,105,0,도군로,0,0,2025-01-15
3610018508,3610007504,3610007503,73.26,105,0,도군로,0,0,2025-01-15
3610018601,3610007500,3610007501,831.15,105,0,도군로,0,0,2025-01-15
3610018603,3610007501,3610007502,271.44,105,0,도군로,0,0,2025-01-15
3610018605,3610007502,3610007503,1341.56,105,0,도군로,0,0,2025-01-15
3610018607,3610007503,3610007504,70.57,105,0,도군로,0,0,2025-01-15
3610018608,3610007504,3610008400,4774.19,105,0,도군로,0,0,2025-01-15
3610018700,3610008200,3610008800,1753.61,106,0,소보안계로,0,0,2025-01-15
3610018800,3610008800,3610008200,1751.07,106,0,소보안계로,0,0,2025-01-15
3610018900,3610008800,3610008900,4465.59,107,0,사촌길,0,0,2025-01-15
3610019000,3610008900,3610008800,4473.82,107,0,사촌길,0,0,2025-01-15
3610019100,3610008800,3610009200,3744.97,106,0,소보안계로,0,0,2025-01-15
3610019200,3610009200,3610008800,3729.99,106,0,소보안계로,0,0,2025-01-15
3610019300,3610008900,3610009100,541.26,107,0,보현2길,0,0,2025-01-15
3610019400,3610009100,3610008900,555.21,107,0,보현2길,0,0,2025-01-15
3610019500,3610009200,3610009000,2173.96,106,0,소보안계로,0,0,2025-01-15
3610019600,3610009000,3610009200,2181.07,106,0,소보안계로,0,0,2025-01-15
3610019901,3610004701,3610004702,21.29,106,0,효우로,0,0,2025-01-15
3610019902,3610004702,3610004801,1373.76,106,0,효우로,0,0,2025-01-15
3610020001,3610004801,3610004702,1377.58,106,0,효우로,0,0,2025-01-15
3610020002,3610004702,3610004701,22.03,106,0,효우로,0,0,2025-01-15
3610020104,3610006504,3610006503,116.41,106,0,동서길,0,0,2025-01-15
3610020105,3610006500,3610006505,312.84,106,0,동서길,0,0,2025-01-15
3610020106,3610006505,3610006504,137.68,106,0,동서길,0,0,2025-01-15
3610020108,3610006507,3610006600,301.28,106,0,동서길,0,0,2025-01-15
3610020109,3610006503,3610006509,158.33,106,0,동서길,0,0,2025-01-15
3610020110,3610006509,3610006507,115.85,106,0,동서길,0,0,2025-01-15
3610020203,3610006503,3610006504,123.62,106,0,동서길,0,0,2025-01-15
3610020205,3610006504,3610006505,140.08,106,0,동서길,0,0,2025-01-15
3610020206,3610006505,3610006500,309.04,106,0,동서길,0,0,2025-01-15
3610020207,3610006600,3610006507,299.04,106,0,동서길,0,0,2025-01-15
3610020209,3610006507,3610006509,115.63,106,0,동서길,0,0,2025-01-15
3610020210,3610006509,3610006503,178.74,106,0,동서길,0,0,2025-01-15
3610020300,3610009300,3550020900,2888.44,103,0,장천로,0,0,2025-01-15
3610020400,3610009400,3610009500,40.5,106,3,도신로,0,0,2025-01-15
3610020500,3610009500,3610009400,41.07,106,3,도신로,0,0,2025-01-15
3610020600,3610009500,3610009600,939.39,106,0,도신로,0,0,2025-01-15
3610020700,3610009700,3610009400,783.27,106,0,도신로,0,0,2025-01-15
3610020800,3610009400,3610009700,798.68,106,0,도신로,0,0,2025-01-15
3610020900,3610007000,3610009800,3198.41,106,0,도신로,0,0,2025-01-15
3610021000,3610009800,3610007000,3202.95,106,0,도신로,0,0,2025-01-15
